ID,	TYPE,	DATEOFBIRTH,	EMAIL,	FIRSTNAME,	LASTNAME,	PASSWORD,	EMPLOYEENUMBER,	HIREDATE,	WORKINGHOURS,	RELATION,	DETAILS,	HV_ID
0396	, 'K',	'1955-04-22',	'Ev@Baiges.ch',	'Ev',	'Baiges',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0397	, 'K',	'1945-08-31',	'Frederic@Binkert.ch',	'Frederic',	'Binkert',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0398	, 'K',	'1964-06-04',	'Ulrich@Bucko.ch',	'Ulrich',	'Bucko',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0399	, 'K',	'1950-09-12',	'Renate@Ferrari.ch',	'Renate',	'Ferrari',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0400	, 'K',	'1945-08-06',	'CurtDagobert@Fuchs.ch',	'CurtDagobert',	'Fuchs',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0401	, 'K',	'1963-10-30',	'Toni@Galli.ch',	'Toni',	'Galli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0402	, 'K',	'1949-09-12',	'Ilona@Gemetti.ch',	'Ilona',	'Gemetti',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0403	, 'K',	'1962-11-25',	'Toni@Georgieva.ch',	'Toni',	'Georgieva',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0404	, 'K',	'1944-07-20',	'Diether@Hans.ch',	'Diether',	'Hans',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0405	, 'K',	'1958-06-02',	'Jasmina@Roth.ch',	'Jasmina',	'Roth',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0406	, 'K',	'1952-11-16',	'Marie@Schlatter.ch',	'Marie',	'Schlatter',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0407	, 'K',	'1954-12-14',	'Phoebe@Schürch.ch',	'Phoebe',	'Schürch',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0408	, 'K',	'1967-03-03',	'Eric@Sollberger.ch',	'Eric',	'Sollberger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0409	, 'K',	'1949-12-04',	'Karim@Steiner.ch',	'Karim',	'Steiner',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0410	, 'K',	'1963-01-08',	'Carol@Enzen.ch',	'Carol',	'Enzen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0411	, 'K',	'1953-10-19',	'Felix@Fricker.ch',	'Felix',	'Fricker',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0412	, 'K',	'1959-12-17',	'Svea@Gmür.ch',	'Svea',	'Gmür',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0413	, 'K',	'1960-09-02',	'Antonia@Hegi.ch',	'Antonia',	'Hegi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0414	, 'K',	'1955-02-04',	'Marc@Brönnimann.ch',	'Marc',	'Brönnimann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0415	, 'K',	'1943-12-17',	'Emanuela@Bögli.ch',	'Emanuela',	'Bögli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0416	, 'K',	'1968-05-22',	'Jim@Dällenbach.ch',	'Jim',	'Dällenbach',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0417	, 'K',	'1961-10-03',	'Leonard@Elmer.ch',	'Leonard',	'Elmer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0418	, 'K',	'1954-10-26',	'Nick@Fassbind.ch',	'Nick',	'Fassbind',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0419	, 'K',	'1964-05-03',	'Siggi@Feusi.ch',	'Siggi',	'Feusi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0420	, 'K',	'1961-06-04',	'Karsten@Friedli.ch',	'Karsten',	'Friedli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0421	, 'K',	'1964-12-31',	'Leopold@Gampp.ch',	'Leopold',	'Gampp',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0422	, 'K',	'1959-02-18',	'Gerald@Hauert.ch',	'Gerald',	'Hauert',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0423	, 'K',	'1951-10-14',	'Dave@Heimgartner.ch',	'Dave',	'Heimgartner',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0424	, 'K',	'1960-12-15',	'Reinhard@Hess.ch',	'Reinhard',	'Hess',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0425	, 'K',	'1968-06-10',	'Richard@Kühne.ch',	'Richard',	'Kühne',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0426	, 'K',	'1958-12-18',	'George@Vogel.ch',	'George',	'Vogel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0427	, 'K',	'1948-12-31',	'Henrika@Eng.ch',	'Henrika',	'Eng',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0428	, 'K',	'1958-11-05',	'Gabrielle@Erni.ch',	'Gabrielle',	'Erni',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0429	, 'K',	'1966-11-01',	'Natalie@Fraitag.ch',	'Natalie',	'Fraitag',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0430	, 'K',	'1955-08-18',	'Samira@Gallo.ch',	'Samira',	'Gallo',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0431	, 'K',	'1960-06-17',	'Lizzy@Iseli.ch',	'Lizzy',	'Iseli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0432	, 'K',	'1955-06-08',	'Adriane@Janosa.ch',	'Adriane',	'Janosa',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0433	, 'K',	'1944-11-13',	'Denis@Muster.ch',	'Denis',	'Muster',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0434	, 'K',	'1966-03-12',	'Theresia@Palladino.ch',	'Theresia',	'Palladino',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0435	, 'K',	'1965-04-02',	'Manuela@Portner.ch',	'Manuela',	'Portner',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0436	, 'K',	'1958-09-07',	'Per@Renggli.ch',	'Per',	'Renggli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0437	, 'K',	'1946-02-16',	'Laureen@Rindlisbacher.ch',	'Laureen',	'Rindlisbacher',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0438	, 'K',	'1966-09-16',	'Marlene@Röthlisberger.ch',	'Marlene',	'Röthlisberger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0439	, 'K',	'1950-03-19',	'Alexander@Zeiter.ch',	'Alexander',	'Zeiter',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0440	, 'K',	'1946-11-05',	'Verona@Brügger.ch',	'Verona',	'Brügger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0441	, 'K',	'1951-02-11',	'Selina@Geissbühler.ch',	'Selina',	'Geissbühler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0442	, 'K',	'1948-11-25',	'Zacharias@Gubran.ch',	'Zacharias',	'Gubran',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0443	, 'K',	'1959-05-05',	'Daniela@Kobel.ch',	'Daniela',	'Kobel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0444	, 'K',	'1945-07-18',	'Zaida@Lüdi.ch',	'Zaida',	'Lüdi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0445	, 'K',	'1964-09-17',	'Madlen@Nanzer.ch',	'Madlen',	'Nanzer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0446	, 'K',	'1954-06-01',	'Doris@Ricchiuto.ch',	'Doris',	'Ricchiuto',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0447	, 'K',	'1966-09-30',	'Abraham@Stettler.ch',	'Abraham',	'Stettler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0448	, 'K',	'1953-05-20',	'Katharina@Wüest.ch',	'Katharina',	'Wüest',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0449	, 'K',	'1951-02-21',	'Pamela@Bader.ch',	'Pamela',	'Bader',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0450	, 'K',	'1966-06-01',	'Ela@Beer.ch',	'Ela',	'Beer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0451	, 'K',	'1962-05-10',	'Ruben@Bühler.ch',	'Ruben',	'Bühler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0452	, 'K',	'1946-11-17',	'Riana@Bürkli.ch',	'Riana',	'Bürkli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0453	, 'K',	'1961-12-11',	'Stephanie@Favre.ch',	'Stephanie',	'Favre',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0454	, 'K',	'1947-06-20',	'Otto@Fitze.ch',	'Otto',	'Fitze',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0455	, 'K',	'1958-05-21',	'Jacky@Franz.ch',	'Jacky',	'Franz',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0456	, 'K',	'1946-07-31',	'Xenia@Freivogel.ch',	'Xenia',	'Freivogel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0457	, 'K',	'1965-11-15',	'Patrizia@Furtado.ch',	'Patrizia',	'Furtado',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0458	, 'K',	'1955-06-08',	'Jeannette@Galambos.ch',	'Jeannette',	'Galambos',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0459	, 'K',	'1963-12-18',	'Laureen@Held.ch',	'Laureen',	'Held',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0460	, 'K',	'1950-07-30',	'Jennifer@Jäger.ch',	'Jennifer',	'Jäger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0461	, 'K',	'1958-06-16',	'Constanze@Kälin.ch',	'Constanze',	'Kälin',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0462	, 'K',	'1960-10-03',	'Josefin@Leu.ch',	'Josefin',	'Leu',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0463	, 'K',	'1953-12-29',	'Denise@Monnier.ch',	'Denise',	'Monnier',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0464	, 'K',	'1964-11-05',	'Stephanie@Mosser.ch',	'Stephanie',	'Mosser',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0465	, 'K',	'1961-04-02',	'Christa@Nell.ch',	'Christa',	'Nell',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0466	, 'K',	'1966-10-12',	'Kathrina@Neugebauer.ch',	'Kathrina',	'Neugebauer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0467	, 'K',	'1958-08-22',	'Eleanor@Rasch.ch',	'Eleanor',	'Rasch',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0468	, 'K',	'1967-07-12',	'Ilse@Arn.ch',	'Ilse',	'Arn',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0469	, 'K',	'1957-03-19',	'Ruben@Boschung.ch',	'Ruben',	'Boschung',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0470	, 'K',	'1952-08-11',	'Andor@Freivogel.ch',	'Andor',	'Freivogel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0471	, 'K',	'1958-01-11',	'Yannis@Gaggioli.ch',	'Yannis',	'Gaggioli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0472	, 'K',	'1951-08-12',	'Fernando@Gehring.ch',	'Fernando',	'Gehring',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0473	, 'K',	'1955-03-24',	'Dieter@Hardmeier.ch',	'Dieter',	'Hardmeier',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0474	, 'K',	'1965-06-17',	'Tarek@Liechti.ch',	'Tarek',	'Liechti',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0475	, 'K',	'1967-05-01',	'Noah@Rais.ch',	'Noah',	'Rais',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0476	, 'K',	'1962-12-02',	'Conrad@Sollersten.ch',	'Conrad',	'Sollersten',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0477	, 'K',	'1955-10-24',	'Kay@Steiner.ch',	'Kay',	'Steiner',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0478	, 'K',	'1963-01-16',	'Markus@Streit.ch',	'Markus',	'Streit',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0479	, 'K',	'1963-08-12',	'Giovanni@Ulrich.ch',	'Giovanni',	'Ulrich',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0480	, 'K',	'1965-10-14',	'Edmund@Winiger.ch',	'Edmund',	'Winiger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0481	, 'K',	'1957-06-26',	'Vitalis@Wyler.ch',	'Vitalis',	'Wyler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0482	, 'K',	'1949-05-01',	'Kristiane@Zoppi.ch',	'Kristiane',	'Zoppi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0483	, 'K',	'1967-09-13',	'Harri@Fricker.ch',	'Harri',	'Fricker',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0484	, 'K',	'1954-03-23',	'Dave@Gertsch.ch',	'Dave',	'Gertsch',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0485	, 'K',	'1948-04-27',	'Arianne@Schild.ch',	'Arianne',	'Schild',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0486	, 'K',	'1947-09-23',	'Nikolas@Zehnder.ch',	'Nikolas',	'Zehnder',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0487	, 'K',	'1956-08-30',	'Erik@Zimmermann.ch',	'Erik',	'Zimmermann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0488	, 'K',	'1946-06-10',	'Iwan@Aebersold.ch',	'Iwan',	'Aebersold',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0489	, 'K',	'1962-12-16',	'Elias@Aeschlimann.ch',	'Elias',	'Aeschlimann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0490	, 'K',	'1953-02-18',	'Lukas@Enz.ch',	'Lukas',	'Enz',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0491	, 'K',	'1949-05-29',	'Siegfried@Etter.ch',	'Siegfried',	'Etter',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0492	, 'K',	'1967-04-07',	'Caeser@Favre.ch',	'Caeser',	'Favre',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0493	, 'K',	'1955-04-13',	'Hans-Jörg@Fournier.ch',	'Hans-Jörg',	'Fournier',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0494	, 'K',	'1954-12-25',	'Klara@Gammeter.ch',	'Klara',	'Gammeter',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0495	, 'K',	'1962-09-14',	'Klemens@Ganguillet.ch',	'Klemens',	'Ganguillet',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0496	, 'K',	'1946-08-02',	'David@Gloor.ch',	'David',	'Gloor',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0497	, 'K',	'1951-07-12',	'Nadia@Gloor.ch',	'Nadia',	'Gloor',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0498	, 'K',	'1956-12-23',	'Eckart@Helbling.ch',	'Eckart',	'Helbling',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0499	, 'K',	'1956-02-09',	'Bob@Held.ch',	'Bob',	'Held',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0500	, 'K',	'1955-03-15',	'Winfried@Humm.ch',	'Winfried',	'Humm',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0501	, 'K',	'1951-12-25',	'Cornelius@Jahn.ch',	'Cornelius',	'Jahn',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0502	, 'K',	'1965-11-05',	'Simona@Palecek.ch',	'Simona',	'Palecek',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0503	, 'K',	'1965-07-13',	'Volkmar@Pinna.ch',	'Volkmar',	'Pinna',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0504	, 'K',	'1966-02-20',	'Jesse@Schori.ch',	'Jesse',	'Schori',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0505	, 'K',	'1949-02-06',	'Leonard@Schuler.ch',	'Leonard',	'Schuler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0506	, 'K',	'1956-10-18',	'Tizian@Zehr.ch',	'Tizian',	'Zehr',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0507	, 'K',	'1965-02-25',	'Tommy@Aeby.ch',	'Tommy',	'Aeby',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0508	, 'K',	'1956-05-12',	'Walter@Allenbach.ch',	'Walter',	'Allenbach',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0509	, 'K',	'1959-09-10',	'Erich@Beer.ch',	'Erich',	'Beer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0510	, 'K',	'1961-06-12',	'Stefanie@Berner.ch',	'Stefanie',	'Berner',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0511	, 'K',	'1950-05-13',	'Hans@Frischknecht.ch',	'Hans',	'Frischknecht',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0512	, 'K',	'1947-11-21',	'Zina@Gehrig.ch',	'Zina',	'Gehrig',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0513	, 'K',	'1944-04-15',	'Konstantin@Giacari.ch',	'Konstantin',	'Giacari',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0514	, 'K',	'1964-05-27',	'Oswald@Godio.ch',	'Oswald',	'Godio',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0515	, 'K',	'1966-07-05',	'Frederic@Haas.ch',	'Frederic',	'Haas',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0516	, 'K',	'1961-10-09',	'Wolter@Hermenjat.ch',	'Wolter',	'Hermenjat',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0517	, 'K',	'1948-02-19',	'Claus@Imfeld.ch',	'Claus',	'Imfeld',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0518	, 'K',	'1962-04-28',	'Andre@Jäggi.ch',	'Andre',	'Jäggi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0519	, 'K',	'1963-10-21',	'Raphael@Küffer.ch',	'Raphael',	'Küffer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0520	, 'K',	'1956-05-31',	'Caeser@Leist.ch',	'Caeser',	'Leist',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0521	, 'K',	'1961-07-29',	'Hermann@Nyffenegger.ch',	'Hermann',	'Nyffenegger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0522	, 'K',	'1953-10-08',	'Yves@Palladino.ch',	'Yves',	'Palladino',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0523	, 'K',	'1951-09-30',	'Yves@Renggli.ch',	'Yves',	'Renggli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0524	, 'K',	'1951-08-31',	'Valerius@Zehnder.ch',	'Valerius',	'Zehnder',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0525	, 'K',	'1945-08-15',	'Wolfgang@Aebischer.ch',	'Wolfgang',	'Aebischer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0526	, 'K',	'1955-03-20',	'Hubertus@Aeby.ch',	'Hubertus',	'Aeby',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0527	, 'K',	'1965-06-28',	'Miriam@Burgermeister.ch',	'Miriam',	'Burgermeister',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0528	, 'K',	'1961-11-03',	'Phoebe@Burkhalter.ch',	'Phoebe',	'Burkhalter',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0529	, 'K',	'1948-03-10',	'Erna@Ekinci.ch',	'Erna',	'Ekinci',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0530	, 'K',	'1952-05-06',	'Konstantin@Ellenberger.ch',	'Konstantin',	'Ellenberger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0531	, 'K',	'1965-08-10',	'Clementine@Eschler.ch',	'Clementine',	'Eschler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0532	, 'K',	'1951-12-16',	'Conny@Fournier.ch',	'Conny',	'Fournier',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0533	, 'K',	'1949-10-20',	'Axel@Gilgen.ch',	'Axel',	'Gilgen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0534	, 'K',	'1963-09-19',	'Fiona@Guldmann.ch',	'Fiona',	'Guldmann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0535	, 'K',	'1954-06-25',	'Dave@Hegi.ch',	'Dave',	'Hegi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0536	, 'K',	'1960-08-07',	'Mareike@Jäger.ch',	'Mareike',	'Jäger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0537	, 'K',	'1960-10-14',	'Henning@Jörg.ch',	'Henning',	'Jörg',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0538	, 'K',	'1952-11-09',	'Doreen@Kernen.ch',	'Doreen',	'Kernen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0539	, 'K',	'1961-03-23',	'Viola@Matter.ch',	'Viola',	'Matter',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0540	, 'K',	'1952-08-12',	'Verena@Mühlethaler.ch',	'Verena',	'Mühlethaler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0541	, 'K',	'1948-10-08',	'Jan@Nyffeler.ch',	'Jan',	'Nyffeler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0542	, 'K',	'1945-08-30',	'Olivia@Ruch.ch',	'Olivia',	'Ruch',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0543	, 'K',	'1964-07-12',	'Annette@Schaad.ch',	'Annette',	'Schaad',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0544	, 'K',	'1953-11-04',	'Olga@Schwitz.ch',	'Olga',	'Schwitz',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0545	, 'K',	'1950-04-10',	'Zena@Tobler.ch',	'Zena',	'Tobler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0546	, 'K',	'1952-11-14',	'Helmut@Walther.ch',	'Helmut',	'Walther',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0547	, 'K',	'1950-12-27',	'Lucy@Bebie.ch',	'Lucy',	'Bebie',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0548	, 'K',	'1955-05-12',	'Christin@Brazerol.ch',	'Christin',	'Brazerol',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0549	, 'K',	'1950-11-01',	'Josina@Brönnimann.ch',	'Josina',	'Brönnimann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0550	, 'K',	'1947-10-30',	'Manjana@Fuchs.ch',	'Manjana',	'Fuchs',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0551	, 'K',	'1963-08-22',	'Nicoline@Füeg.ch',	'Nicoline',	'Füeg',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0552	, 'K',	'1950-02-06',	'Kerstin@Geissberger.ch',	'Kerstin',	'Geissberger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0553	, 'K',	'1965-10-08',	'Cecilie@Giesser.ch',	'Cecilie',	'Giesser',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0554	, 'K',	'1962-01-10',	'Noa@Gonzalves.ch',	'Noa',	'Gonzalves',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0555	, 'K',	'1955-10-30',	'Debora@Hosmann.ch',	'Debora',	'Hosmann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0556	, 'K',	'1951-12-24',	'Karsten@Kaatz.ch',	'Karsten',	'Kaatz',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0557	, 'K',	'1964-11-19',	'Zina@Leu.ch',	'Zina',	'Leu',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0558	, 'K',	'1953-05-05',	'Ramona@Neumann.ch',	'Ramona',	'Neumann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0559	, 'K',	'1956-07-03',	'Nicole@Somm.ch',	'Nicole',	'Somm',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0560	, 'K',	'1950-06-03',	'Marc@Wyler.ch',	'Marc',	'Wyler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0561	, 'K',	'1951-08-10',	'Maja@Wüthrich.ch',	'Maja',	'Wüthrich',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0562	, 'K',	'1960-06-25',	'Ralf@Zahnd.ch',	'Ralf',	'Zahnd',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0563	, 'K',	'1947-10-15',	'Mareike@Zumbühl.ch',	'Mareike',	'Zumbühl',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0564	, 'K',	'1955-05-20',	'Leandro@Baeriswyl.ch',	'Leandro',	'Baeriswyl',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0565	, 'K',	'1967-10-08',	'Roberto@Biedermann.ch',	'Roberto',	'Biedermann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0566	, 'K',	'1964-09-05',	'Theodor@Brüggemann.ch',	'Theodor',	'Brüggemann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0567	, 'K',	'1946-10-28',	'Yan@Bucher.ch',	'Yan',	'Bucher',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0568	, 'K',	'1957-01-22',	'Niklas@Favarger.ch',	'Niklas',	'Favarger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0569	, 'K',	'1968-01-13',	'Birgit@Grassi.ch',	'Birgit',	'Grassi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0570	, 'K',	'1959-12-28',	'Sven@Günther.ch',	'Sven',	'Günther',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
